Player_Name,Matches,Runs,Batting_Avg,Strike_Rate,Wickets,Economy
R Vinay Kumar,42,0.03575135509168493,0.10697032436162872,0.3575547866205306,0.47511312217194573,0.04803293687099725
RA Bawa,3,0.00219121208626456,0.09178743961352656,0.35185185185185186,0.0,0.0
RA Jadeja,194,0.375965863222235,0.243538024802032,0.4168264927758599,0.7692307692307693,0.04119214926096437
RA Tripathi,98,0.26421404682274247,0.3388050872522922,0.4473735598515915,0.0,0.0
RD Chahar,22,0.014877176796217275,0.08498023715415019,0.33858267716535434,0.3393665158371041,0.04403992953611274
RD Gaikwad,70,0.28854803367546994,0.5180124223602485,0.4476650563607085,0.0,0.0
RD Rickelton,14,0.04474685734056049,0.40165631469979296,0.4862155388471179,0.0,0.0
RE Levi,6,0.009572137008418868,0.20048309178743962,0.37387387387387394,0.0,0.0
RE van der Merwe,15,0.01833698535347711,0.1536231884057971,0.3680555555555556,0.09502262443438915,0.046153846153846156
RG More,1,0.0002306539038173221,0.028985507246376812,0.33333333333333337,0.004524886877828055,0.02702702702702702
RG Sharma,266,0.8128243570522431,0.3840034869783154,0.4291019786910198,0.06787330316742082,0.04297994269340974
RJ Gleeson,1,0.0002306539038173221,0.028985507246376812,0.33333333333333337,0.00904977375565611,0.027397260273972605
RJ Harris,21,0.013493253373313344,0.08074534161490683,0.34821428571428575,0.20361990950226247,0.05202312138728324
RJ Peterson,5,0.0036904624610771537,0.0927536231884058,0.33333333333333337,0.013574660633484163,0.0625
RJ Quiney,7,0.011878676046592089,0.21325051759834368,0.326984126984127,0.0,0.0
RJW Topley,1,0.00034598085572598315,0.043478260869565216,0.16666666666666669,0.022624434389140274,0.04
RK Bhui,4,0.0011532695190866105,0.036231884057971016,0.1234567901234568,0.0,0.0
RK Singh,51,0.1267443201476185,0.3123046319977267,0.4619588062211013,0.0,0.0
RM Patidar,38,0.12812824357052244,0.42372234935164,0.4879227053140097,0.0,0.0
RN ten Doeschate,21,0.037596586322223506,0.22498274672187715,0.45658263305322133,0.00904977375565611,0.024096385542168672
RP Meredith,2,0.0,0.0,0.0,0.08597285067873305,0.04578313253012048
RP Singh,28,0.005997001499250375,0.026915113871635612,0.2222222222222222,0.40723981900452494,0.048025613660619
RR Bhatkal,1,0.0,0.0,0.0,0.0,0.0
RR Pant,123,0.4112559105062853,0.4201720278072346,0.47470713525026625,0.0,0.0
RR Powar,9,0.007726905777880291,0.10789049919484703,0.34895833333333337,0.05882352941176471,0.029345372460496615
RR Raje,5,0.002306539038173221,0.057971014492753624,0.3703703703703704,0.027149321266968326,0.041666666666666664
RR Rossouw,22,0.05454964825279668,0.3115942028985507,0.4911734164070613,0.0,0.0
RR Sarwan,4,0.008418867489332257,0.2644927536231884,0.31196581196581197,0.0,0.0
RS Bopara,22,0.06123861146349902,0.349802371541502,0.3782051282051282,0.0497737556561086,0.05164319248826291
RS Gavaskar,1,0.0002306539038173221,0.028985507246376812,0.08333333333333334,0.0,0.0
RS Sodhi,1,0.0004613078076346442,0.057971014492753624,0.6666666666666667,0.0,0.0
RT Ponting,9,0.010494752623688156,0.1465378421900161,0.23514211886304912,0.0,0.0
RV Gomez,9,0.0057663475954330525,0.08051529790660225,0.3144654088050315,0.022624434389140274,0.05154639175257731
RV Patel,7,0.009226156152692884,0.16563146997929606,0.3508771929824561,0.0,0.0
RV Uthappa,197,0.5713297197555068,0.36445229162068715,0.42050759697818524,0.0,0.0
Rahmanullah Gurbaz,18,0.04186368354284396,0.2922705314009662,0.42756183745583043,0.0,0.0
Ramandeep Singh,20,0.02502594856417945,0.1572463768115942,0.5093896713615024,0.027149321266968326,0.13333333333333333
Rashid Khan,66,0.06746626686656672,0.12845849802371542,0.5038759689922481,0.7149321266968326,0.04881062712388013
Rasikh Salam,6,0.004613078076346442,0.0966183574879227,0.33333333333333337,0.04524886877828055,0.04081632653061224
Ravi Bishnoi,16,0.005189712835889747,0.04076086956521739,0.22058823529411764,0.3257918552036199,0.0425280567040756
S Anirudha,12,0.0156844654595779,0.1642512077294686,0.3746556473829201,0.0,0.0
S Aravind,10,0.006804290162611002,0.0855072463768116,0.33333333333333337,0.20361990950226247,0.057106598984771564
S Badree,5,0.0014992503748125937,0.03768115942028986,0.17333333333333334,0.0497737556561086,0.04182509505703422
S Badrinath,65,0.16618613770038057,0.3212931995540691,0.38580990629183404,0.0,0.0
S Chanderpaul,3,0.0028831737977165262,0.12077294685990339,0.25252525252525254,0.0,0.0
S Dhawan,221,0.7806481374697267,0.4438979605220015,0.41151437777372485,0.01809954751131222,0.0816326530612245
S Dube,75,0.2143928035982009,0.3592270531400966,0.4536359199609566,0.022624434389140274,0.03846153846153846
S Gopal,22,0.02075885134355899,0.11857707509881422,0.3468208092485549,0.23529411764705885,0.052
S Kaul,9,0.002306539038173221,0.032206119162640906,0.1851851851851852,0.26244343891402716,0.046849757673667204
S Kaushik,1,0.0,0.0,0.0,0.027149321266968326,0.02857142857142857
S Ladda,2,0.0,0.0,0.0,0.022624434389140274,0.035460992907801414
S Lamichhane,1,0.0,0.0,0.0,0.05882352941176471,0.06161137440758294
